user_index,Covariate1,Covariate2,Covariate3,price_item_0,price_item_1,item_bought
90,6.039308424534455,5.3311952030067085,6.033433265537985,46.73944467753746,46.438563446695525,-1
91,0.3525583745123849,0.7339481744118992,8.923799273395835,104.63829064767027,65.52614845844981,-1
92,0.5344502789277694,0.6938846592328085,3.0138428225521787,38.472806128300356,48.10042566084735,-1
93,1.8869339824259423,2.4539317980903883,9.672509409825857,50.705762978633004,57.70337690305799,-1
94,0.4103296996607432,6.0524024968777175,12.487310909423124,39.92965933681107,10.753958859509908,1
95,3.946824157361116,4.990742141511795,4.712253221498964,69.59049904983067,58.61636313083281,-1
96,2.883514101812284,7.330693290862118,11.311969207009252,48.017029145339755,46.40017929018804,-1
97,2.9223298418509263,0.220187882242649,20.581761835045423,89.90807124346114,10.950266784402274,1
98,6.9402936428785145,0.3646720297215997,7.987686462677455,49.93848488448041,38.281810917537065,1
99,2.610165715943788,2.4453923196215235,30.058691557462875,45.76123811119061,66.1732082484834,0
100,7.694171658283105,2.8480606976294425,14.402030654996803,57.375935868962614,40.70753719129377,1
101,4.382395816874458,3.8203656430845503,8.826624990035844,50.09209596640901,56.493524017210994,-1
102,7.70330971112334,8.945406771414302,13.541333757770962,54.9551341846702,40.69370503545351,-1
103,1.208810308993641,2.328914813471497,5.624852743730229,46.102149712384325,57.963821734704815,-1
104,0.9388282049495016,1.460756571695358,4.335690792801946,40.86222570245404,51.546703410207414,1
105,4.833216408705173,0.7931964862664701,6.460931072122005,35.81061736428357,68.40504334740041,0
106,2.1049973547827534,2.03288573949558,10.195286097768289,115.64012852682575,35.212032189665216,1
107,0.5938525709203358,3.403006322336943,6.404768979269392,53.110862391274296,59.155623227523414,-1
108,4.727078895557229,2.146093065766404,5.917787161535133,9.703746538924628,35.529689572930025,0
109,1.3513502154647865,2.785314049664271,9.003159788774537,73.87552780336938,43.13151817968104,1
110,2.448332459817567,4.703525291640554,9.77552273616657,39.297909441581226,51.97375131451272,0
111,4.132289158338156,0.5955581465065974,4.827056629235475,40.23860370116505,49.85245832899571,1
112,3.4404405963401503,2.257244753791805,10.49413329728572,40.64759479360861,58.0532478005175,0
113,5.202127164077461,6.069269368680248,13.776616415078152,56.276009760204204,51.588647010417894,-1
114,0.8846104678487923,0.0546020531863304,10.758358815913144,46.036001065082466,38.76403985742687,1
115,0.5319860001194094,1.1301503746041088,60.70517045684026,55.762531128453695,38.29443568935047,1
116,0.9069767836974524,2.4731876375549837,6.973896135251721,40.936409175498696,40.6080996954543,1
117,2.406071943359475,1.3970741218071527,4.536915367233029,60.92125465748933,65.81039614634443,-1
118,2.473173996919399,2.240408721737797,6.01538611033216,62.639710983689255,68.33054795992481,-1
119,1.4166011419591364,3.192372758443108,8.443009047727164,45.70358087324477,79.42626416805014,-1
120,1.7162109949795448,1.349401081724305,7.0712885598761055,42.38285627119076,40.547618842648696,1
121,5.962094982459146,3.971143434640512,25.18710417560161,47.52687074145822,50.35477611987589,1
122,2.4248418609324656,6.634427168536612,12.342441582566058,45.550640733921014,58.07661950610483,-1
123,0.2050285528156956,0.0222365984550992,7.068654265301776,68.3105693456747,38.647234607047835,-1
124,0.7772598780767475,2.783111997673052,8.186919714255666,52.39823654693505,43.345235472984015,1
125,0.4502450062041839,2.247803396424651,5.415117053129609,47.33827684143799,22.868139747463772,-1
126,4.840640318884894,2.0926942075463564,7.430307102484212,42.307959491011474,41.065509445926935,1
127,7.061747071010258,5.099226451849418,7.014923552471919,36.55521409381981,53.43183653597254,0
128,1.7719468812676422,3.2255687237455843,6.4877562712394425,49.05573458132445,14.954916504580085,1
129,0.1702944981851156,0.4024432733479522,7.864445438442228,54.35352308348261,133.1866885416276,-1
130,5.322963404205483,5.814555580744584,54.0324227236972,49.821546251568336,45.52286048315427,1
131,0.2403055388229528,3.8801219121457935,17.831808875202782,40.67241435890958,75.99594565121569,-1
132,0.3248503634405527,0.2167104580179654,7.206732368366199,40.600222164071404,33.752500041424994,1
133,0.6267685226907769,5.692622064809632,11.326779295099028,78.65229728267109,56.077665876738514,-1
134,0.4425028866791167,1.4006072243996808,6.928971105260575,37.155808673203396,16.536803967588153,1
135,1.022035223528617,2.1199842069422288,7.576250854153033,62.24693071045211,66.32177784603978,-1
136,2.1578903544546217,0.6725986367318452,8.011687998897896,19.75579616820555,38.3177119214971,1
137,2.3527410659071704,2.836960552439644,18.76551914524615,56.342558697015875,38.8338073239469,1
138,3.922277522203622,2.7483238198297326,10.840659726204876,54.46197144192739,84.63162087862206,-1
139,1.2256979955237364,0.7159613365646911,6.055458722839746,76.64297633970324,57.53839883176826,1
140,4.9875152515250525,4.89912139875952,18.41316886849925,52.75201250595685,52.79999628966499,-1
141,6.528919820823592,4.153497973895608,9.770397583186863,60.0605943049919,74.26302239578017,-1
142,1.6508533523342304,0.9982287863774976,4.280873020738491,28.663561328657167,44.04092393810726,1
143,1.5220063925984788,2.784441326551726,9.525159247969016,36.923461045453365,39.61644515225847,1
144,1.1308291400419077,2.9766477501515376,32.87643962379038,56.10858420839206,26.84199164333769,1
145,3.226327348534244,0.0385022025136735,8.435940085078391,39.52017329077005,59.5022720306805,1
146,6.265579190365544,0.5489526209347926,28.99344120251177,5.829466797210963,61.58975423709047,0
147,2.3696963527344224,2.2067229878219887,12.496579723843327,64.2051737485772,48.88471721683269,1
148,2.167323746396611,3.176980021997786,5.860481140695157,51.6816061150319,39.97213160832723,1
149,3.703713471398646,2.3985293408766344,5.373763245605088,76.54601399661719,56.64763830128522,-1
150,3.8805025102430575,1.7160623128844712,4.327296400891638,44.66936025513421,105.85925194092671,0
151,2.3190373853406667,2.1761910281038075,6.838050203574063,52.337383519116806,49.17701071175415,1
152,3.159297444322019,2.698875163458189,5.14383674448529,78.49319771608758,38.980256890528096,1
153,0.1137897877567046,8.512310347989928,5.811426820659408,35.71086447761337,66.02507545662674,-1
154,1.941636996604464,2.257538412443554,8.133851561573698,58.4367848442473,79.27525784165445,-1
155,1.7511309256833307,1.1889648428462922,6.5048875946999045,42.22393463671336,47.864835606245244,1
156,6.288494464228741,1.5003588928736211,6.322906819704242,49.6308829513093,66.47890129630218,0
157,5.4977034329941,2.8202106044809656,6.278935136246632,53.11976757366338,47.76752892061259,1
158,0.6758094835588273,2.4569256331931006,6.687037194424678,60.126368756596406,49.33795283524543,-1
159,5.184119772135761,8.079123721807928,84.39065108501448,43.034535325337295,40.24545257619267,1
160,0.8493923726551735,1.172310344934453,17.791806167965632,48.130951804400176,81.92570952361832,0
161,0.0529236547692918,2.998404199444208,7.19837972079854,61.43457225215063,52.74195151825548,-1
162,4.515664436795016,2.7241531398334566,15.581026369723036,97.83057066435362,55.37435832797557,1
163,3.692800062791238,1.9226124774947488,5.130353007459128,105.0505936783241,44.79400417715127,1
164,3.3837879911370456,3.88091293475774,7.442241892155532,51.29618294675829,39.557587284551204,1
165,2.637528645799864,4.831198478701,5.911510451090322,85.30826695762623,56.23342813930377,-1
166,1.5313797840545753,0.439666259766554,9.179462319876873,41.63743199946456,41.26861371449559,1
167,5.358351930416907,10.514156374465705,7.96206691236607,50.8603838504219,31.826927034189083,1
168,1.6610872678692057,1.4146621429246722,13.645198432779605,36.057478045765826,36.49119582333671,1
169,4.585207582129582,2.3786073946873088,2.699324352322823,15.932458628309833,34.72712616147556,0
170,8.269200295825211,2.7469352960762285,2.9307030928148072,73.32759288143401,42.03707288584927,1
171,2.931924016829881,0.2424691683396336,4.26208109437226,40.96338491244565,39.72834548621052,1
172,3.0099792930232705,2.8001342608490747,2.278738945491477,85.48593639220566,68.19903410925723,-1
173,1.57139244625799,3.4349965414405097,6.394156210309718,52.894431075603826,41.65066922836085,1
174,7.747504274089396,1.916737905372503,5.853283730994515,42.74025190095068,22.186420136883015,1
175,1.628868633145153,0.4648747468450575,7.862923544202214,47.972747831868844,21.347991347044314,1
176,5.016463489011375,1.965406301313831,4.2315795026973415,44.57541804017891,16.096846431625266,1
177,1.529049648952385,0.3244661792241302,16.43667869445011,67.14373502987,33.75390143513509,1
178,1.8888229877749183,3.531078703266596,5.160834643360084,33.12521796244545,44.50735291344391,0
179,1.0139617842583653,6.714154708934816,8.003941052426242,69.07065575613919,39.87050054292706,-1
180,1.1697708890982472,5.142547106879453,4.089529787108054,10.904180111610785,77.43827519564887,0
181,2.0336333380072342,1.760396086126359,4.812837168814848,40.06695969679986,44.41636344982692,1
182,3.351973418512063,6.225106615215223,11.627175095477073,30.163887973886784,66.64859059204433,0
183,0.0640753111132766,11.234243215188352,7.313468079413947,40.617572332661084,9.86178477881505,-1
184,9.631578834315546,0.8122980064292239,10.710899486477132,31.340067711967887,45.16698771123306,1
185,6.050572623413736,0.1931686431299615,5.810695983598448,42.30496483935365,43.754844968765944,1
186,4.024449962554688,4.032817372720459,15.323932696652536,14.346193889984134,54.72263344796917,0
187,2.8227346707457057,0.0742175342473476,3.4972844440392703,139.60112797066438,67.74304692036138,1
188,0.4059951152825941,1.7961789994677653,13.73548044676603,43.89839358499625,36.419973771906335,1
189,2.7834207442025667,3.048307749414961,4.313690592630474,89.2163462985173,38.12293295798493,1
190,0.5776866432841994,2.513234745910442,8.594529239713868,49.67727378199598,49.62574105588507,-1
191,0.824825622486878,5.253867419007019,10.004632999753754,44.29962201755782,77.00130799499394,-1
192,1.8252149485783424,1.457768089741093,46.0177543009625,60.72435394751538,90.74764549714023,0
193,2.413742274014392,3.614624106556364,6.932934603103128,9.258503998775108,54.14500967918528,0
194,1.537792329048528,2.4096573853114998,4.830916212814881,112.85495229078703,43.16755499635961,1
195,3.853833769356727,5.997753837559387,5.4614621004118655,67.70769580822613,69.15211682370459,-1
196,8.439237201516365,1.0545659229680333,7.618242076782421,43.685679017416795,51.58004216565131,1
197,4.347343894700865,2.5785489045036263,6.746144192853324,73.41079957261438,72.60650973761494,-1
198,5.392743166322855,3.778685305790033,7.535685233167783,62.46841239876223,127.52297312340862,-1
199,2.231583272142527,1.7442126779685,3.378074422187473,47.41949145053306,58.9031510999607,-1
200,2.916663139235612,6.515159761324068,7.434493431201031,14.583292939878035,47.14871133422499,0
201,0.2569761996727351,7.232132888461426,11.932863912976291,44.956287269997276,50.83530672382756,-1
202,4.487072828191275,2.1240868754073627,6.6549303500998205,45.78128090912487,54.80248311010631,0
203,5.048861417306149,3.2455479971691155,9.774028932558869,57.20588202380378,69.23114420227681,-1
204,3.284305781225782,1.3323553889917634,12.267609937172669,48.249347340641634,51.8816100146339,1
205,7.189826649477275,3.246850829186545,70.16481343453673,46.79154038102481,40.42636364004775,1
206,0.4921326374117687,1.5884337774908517,8.404330818909415,74.75660101649723,44.117856237062405,1
207,1.4929783040080065,3.591433737959867,6.699908724473039,49.38227210581205,39.07130411237879,1
208,5.210125209469079,1.3907115443939977,4.684957350899149,32.44320557820224,37.21358380430845,1
209,2.426584903480601,1.946848742259897,4.79820067259313,65.58329312053735,54.87441626175148,-1
210,0.0367183692865267,2.7083744810826427,2.9663169726729084,48.05435380121393,53.63612898113026,-1
211,1.3802355655460774,5.276209583737137,7.304604888435375,57.99611521126319,43.99289210493772,-1
212,3.458425630110185,5.470931197265559,3.449328735313109,99.32120589668563,36.67007754451501,1
213,7.565770595487785,1.96070403012618,32.98289281023077,49.28840758713182,78.72945867502969,0
214,1.476867565896645,8.55635335350854,6.854467941264362,41.98923889810742,57.38746139975543,-1
215,1.8897637564265688,1.4877044300287556,5.591974489938692,48.83009991276187,88.26766214917718,-1
216,1.891783343166781,1.7889625888401677,3.1710861236305656,46.04344507372349,40.41417670263762,1
217,4.280204438855083,0.6342879448078019,3.166675939187073,42.98287300618804,77.5342553508759,0
218,5.9244781828823685,4.877153876445894,12.710034357297618,55.740495546482,53.93992950344557,-1
219,3.199785924633689,0.4004100360159541,23.24503605954858,94.42209799494475,37.337871609605735,1
220,5.8963842412989695,1.822490351871664,7.357938345405711,38.74652514366221,75.08061838361662,0
221,7.796982810482572,0.3601566132522075,7.765495635399328,37.14570667368267,69.02409780067387,1
222,0.0066502213969318,0.4952203658325753,5.545385330003894,33.170605408131046,60.735518875251906,-1
223,2.5469199473569777,0.8174555473216805,6.22607043697178,55.62589832209713,88.56379570101636,-1
224,2.366373802250646,7.586686848227515,9.262673117797194,76.70105429807158,65.08205378296395,-1
225,3.6568791001105474,2.609457256458944,5.164981245367789,59.96879071851312,50.02729553387606,1
226,5.169562325299084,3.6023087020491227,7.234700189067267,41.18925740336357,49.39626558178168,0
227,8.045607767113431,1.4256262988631687,7.5485065900208115,39.71920564034189,36.12609369674564,1
228,2.230494909276821,3.8067225022070335,7.668062662297008,37.76907313242225,38.14730483264312,1
229,2.7541723136453764,4.863767822762672,7.297233483567276,88.57026652645851,36.73452573552077,1
230,2.48661792654943,1.0360210349522356,3.835024934067915,52.730965925477435,38.47549069264345,1
231,1.790037968805493,2.5466418904995147,10.876659941572024,41.8522854887822,47.778805734850835,0
232,3.736123334445467,5.37661974794968,4.888701035624722,43.92830787616072,116.91688647871112,-1
233,2.657674747454392,2.087142188758082,6.167193395939095,50.339434424496424,46.96923333605173,1
234,0.7861721189090739,0.2445183525776911,4.854618540834786,11.899896864686445,36.94159545077374,1
235,0.5907569242747706,1.2703858990978931,26.438484210076144,34.50554052741966,38.685320710614604,1
236,2.0073522264750663,2.604975823619503,4.026420378323223,56.51082101205358,42.17537985883811,1
237,8.046872987602066,0.6748334200517301,9.755086260571002,37.64665703666676,84.21809198412389,0
238,2.148253839876364,4.612037734418978,9.57017393158778,40.27055252110266,45.72758294412095,0
239,0.6384525358205195,5.319498785474193,6.556076275882597,55.07396220598048,12.007544781948255,1
240,0.986529691055289,1.529864450141596,37.77324711797845,20.98178985075422,72.8573715870258,0
241,7.081165507047447,6.647421130900874,8.293401166744054,36.68992000359383,40.763340334586715,0
242,6.317803260452259,1.890979560225348,5.868420231587413,42.92651093510438,45.904806396311265,1
243,0.8075713877220363,3.493651981527122,8.979143332422153,81.2974698513486,49.6057546669016,-1
244,3.4461076281252585,0.3193917285704528,4.834074839942703,107.20740284577195,58.01158394276749,1
245,1.2021141293347608,2.8940022161976118,4.606906703566547,16.809327592435597,49.795391891470736,0
246,2.793626755575504,4.29586129794308,5.855710313796182,35.411312338996076,23.347247800392054,1
247,2.3941034277774,3.1789198411788004,4.618640046987793,57.45057753815758,38.653278048996256,1
248,11.100179371409508,2.133881010362254,12.874536835158397,58.711400676875954,41.31019155867096,1
249,2.29670446945207,3.662593379965728,8.094753948611956,39.60012710416583,6.869609921455579,1
250,0.927150167788772,0.3232371062101433,5.5540192074852985,13.37803324165887,114.29410132237537,0
251,4.942748954654058,4.718834460136608,3.856569360262267,37.12035330219775,59.637989590811785,0
252,1.7704961033497724,0.9834846920101804,6.693766564335684,17.612605501833514,26.03169360993364,1
253,9.958969177879302,1.2818317362704197,5.928934370786804,57.380502389740485,10.212997663677443,1
254,5.863971750104345,0.1875985983711698,10.596354798329497,61.349847216792064,48.639930236897655,1
255,2.0263971145426467,3.544526377511289,5.262014279563408,48.621336926920215,20.267329227186078,1
256,3.3052273943036887,1.395109338296594,4.466379596415158,50.447416825892006,51.615706127065565,1
257,4.8157810660666565,1.837682618463773,10.035560708725937,36.534417513176216,19.309771150083254,1
258,6.485784214832189,0.645649633223506,5.714451056591391,43.528070863121904,76.63995267861947,0
259,0.9066187568473528,3.7637752324396745,7.702475164410859,46.87452907200265,41.395852319652484,-1
260,2.665314211720241,0.3958343510174092,4.707808344487661,65.46926988165248,39.45138517318577,1
261,3.8673928970756,0.9740888473060691,8.63327527138435,41.41561272901387,21.684781133700266,1
262,2.808170237042092,2.3774260505094347,6.965064432808221,8.24467667537156,41.735974049885435,0
263,4.288797483915778,5.595507234619129,6.958707908689935,62.46379046619336,41.78567098168555,-1
264,2.395846433228815,2.4052725572374856,14.017175523416668,87.55801070226298,61.47931682255283,-1
265,4.263301166836737,4.8489322904974586,8.618387328173846,35.829252967949515,93.82312090569435,0
266,1.4856988073402235,0.0542617333735626,7.928819070482547,43.54416848851755,49.642806519188255,1
267,0.6814473439125666,1.2657028548451998,5.155691984023672,54.22748878659926,53.720342215887094,-1
268,11.791140451671687,7.810695516510938,2.5108732194351355,147.12532964261752,38.79908144055915,1
269,1.4658224879161117,0.838578356987876,6.463532156567887,70.78789100158745,50.102320892523224,1
270,2.8914034332043084,7.723071882252906,5.2377378559223935,39.33382545032162,50.25201253395717,-1
271,1.2278468792278685,1.0554788261598258,5.306041623067655,50.879849432309356,44.47656242847431,1
272,1.0169911155467442,3.356967692171045,6.581673734323831,48.17442389879539,36.72924687317021,1
273,5.213561301244219,0.5717810157269025,4.58331108976078,53.07584294564651,47.82668430725712,1
274,1.4708885313301576,1.3982540216776531,12.903343235241543,39.50666636466537,45.55938838327616,1
275,0.4886403537953508,3.4156171932773858,3.405453508919925,153.22570838651,40.20323847243976,-1
276,2.1065369387294903,2.7645632700800715,7.339684488698477,47.68566716497089,50.450694048846884,-1
277,1.5388026922995364,5.383377525815983,5.496149609935443,36.03088697188855,64.08629461696314,0
278,2.359608051882097,3.9203593268186014,7.26197078364441,41.735461040444434,38.17800355265291,1
279,3.442100544895335,0.5229825943488005,6.156556221055013,54.87131752263759,45.126106552294196,1
280,1.072773564152421,2.027128022556404,5.852266230023335,49.39037525484575,44.49009454864188,1
281,1.3080214171757625,3.8547091740174793,6.817169561695692,54.97171770948443,65.10766964610266,-1
282,6.9114101387547136,1.4414766807440722,6.720591681405593,43.31425104536106,73.78389670964614,0
283,4.092496053545835,4.482505819266091,11.450183374582153,36.631703430864604,47.22094990238221,0
284,5.461772575830239,5.03925814153027,5.934032413561662,39.652945279010204,64.89123220180518,0
285,4.503593599285344,3.9596902121899062,11.324708542109448,58.109844034185386,46.56401651547836,1
286,0.6846982691387913,3.8626716351695407,6.699071393977801,38.1517559779295,46.099895324589326,-1
287,3.037332256578281,3.1511366487612333,9.283288041139013,41.265466069185855,70.19653671462856,0
288,0.6152026754214087,0.3867509498920782,5.197066144279382,48.72654274926757,52.63543310483826,-1
289,0.6152441283661834,2.306314914790364,19.606891952617037,46.270032979324924,43.63234558219203,1
290,5.1245859583532685,6.998200945900798,7.70828905781979,80.08042721936786,67.83217859970134,-1
291,1.20724414193724,2.290151517148858,4.827583093599851,14.669858846135623,45.29251567102676,0
292,0.7559512158374976,4.810819580077006,5.215668901162831,83.59708721453113,115.10539837444091,-1
293,0.4604141369522345,4.075259565082139,10.128983123011936,52.0774377958,53.54785428400201,-1
294,0.9361449528237707,3.9614410676181775,6.267535798516923,37.87731512640787,9.485507940337193,1
295,1.997535851170618,6.3437994089291685,5.153827469814369,40.5819704052821,56.051909421227975,-1
296,1.7310652079721207,1.4166080219308896,11.019698541726047,40.172919675931986,46.82219618780344,1
297,1.0413774620356635,8.507807174235085,7.28141359525874,67.1962620416675,32.994159761583134,-1
298,2.9469590400543475,2.620629272147345,15.440425043920062,50.3174248428205,84.04935584429789,-1
299,5.387517404610675,5.895646470011441,15.400861470571256,51.597002307706646,33.525125829220286,1
300,0.0378917668993882,2.569146819414473,4.179885008848324,39.64260890879491,15.11502719871044,-1
301,1.1144203560143648,4.57185695023114,6.135699344166564,14.42962079045512,42.136970391509486,0
302,6.882010125730762,8.033530934278485,5.601982929047416,30.070566710532688,53.52260607939995,0
303,3.402413883362279,1.1456870695206371,6.0900987499782175,59.64015664630857,56.472992082824,1
304,2.644814591045039,1.5089784577587408,15.41425342766141,47.79975382344843,7.375159482428413,1
305,1.9884569114413724,7.530525158834147,6.898625298479226,73.24936057057316,30.374199232998567,1
306,0.3125467857162056,1.5760031264101118,6.651254731537454,52.614706886549264,40.21057260296634,-1
